ID,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
10179,2.34,4.83,,7.72,0.26,13.15,0.68,6.71,26.89,0,0.03,0
10180,18.02,24.7,,21.38,7.9,4.5,0.89,5.84,23.26,0,0.01,0
10181,27.35,37.02,,22.21,12.39,6.26,0.84,5.88,21.61,0,0.01,0
10182,19.54,24.5,,14.92,7.34,6.39,0.86,5.66,25.1,0,0,0
10183,19,32.8,,20.91,12.23,8.34,0.88,5.89,23.83,0,0,0
10184,16.73,19.83,,18.03,12,9.03,0.95,6.01,27.28,0,0,0
10185,30.42,38.35,,8.5,3.4,11.79,0.95,5.99,17.44,0,0,0
10186,25.23,36.65,,19.41,26.21,8.13,0.92,5.83,18.08,0,0,0
10187,13.65,20.34,,54.71,43.22,,0.82,5.39,13.62,0,0,0
10188,5.27,10.44,,33.87,22.23,4.82,1.17,7.97,20.06,0,0,0
10189,20.53,38.43,,48.03,36.5,0.23,0.95,6.63,15.52,0,0,0
10190,20.88,31.96,,43.93,32.31,,0.88,6.65,14.93,0,0,0
10191,24.92,36.79,,47.95,36.39,0.79,0.9,6.84,17.48,0,0.01,0
10192,24.78,40.22,,51.12,39.55,1.42,0.9,6.75,16.71,0,0.02,0
10193,29.83,45.61,,53.47,41.98,,0.94,6.44,15.53,0.01,0.02,0
10194,26.1,39.89,,48.95,37.6,3.93,0.92,5.81,17.48,0.01,0.03,0
10195,16.62,24.31,,53.72,44.49,,0.97,5.64,21.05,0,0.03,0
10196,24.84,28.02,,57.03,51.83,,1.04,5.71,16.23,0,0.01,0
10197,11.86,15.18,,50.9,45.61,,0.97,5.33,17.97,0,0,0
10198,12.58,18.11,,44.61,39.23,,0.99,5.62,20.58,0,0,0
10199,12.65,26.92,,44.64,39.24,,0.99,5.4,17.53,0,0,0
10200,13.26,23.79,,36.68,31.17,0.29,1.01,5.54,16.14,0,0,0
10201,11.31,17.23,,36.03,30.58,1.52,1,5.56,13.24,0,0,0
10202,10.31,16.63,,39.37,34.05,0.93,1,5.69,13.28,0,0,0
10203,12.59,18.89,,38.04,32.87,1.49,1.02,5.79,14.03,0,0,0
10204,11.43,15.4,,35.27,29.76,,1.06,5.54,17.02,0,0,0
10205,18.21,33.68,,40.31,31.19,3.17,0.8,6.43,20.68,0,0,0
10206,18.67,27.24,,46.44,28.07,1.53,0.42,6.71,12.87,0,0,0
10207,19.26,26.95,,48.04,29.73,1.8,0.43,6.12,11.1,0,0,0
10208,15.04,26.23,,39,20.73,1.33,0.45,6.79,12.35,0,0,0
10209,13.03,19.84,,46.65,28.51,1.37,0.49,6.8,12.38,0,0,0
10210,13.7,22.23,,42.57,24.41,1.56,0.49,6.62,11.23,0,0,0
10211,9.79,12.42,,33.38,15.19,1.33,0.49,6.32,11.52,0,0,0
10212,16.44,22.91,,39.03,21.33,2.15,0.51,6.2,11.71,0,0,0
10213,13.99,20.29,,39.15,20.99,1.72,0.51,5.73,13,0,0,0
10214,15.65,20.43,,47.1,29.01,1.4,0.54,5.69,10.79,0,0,0
10215,17.2,22.74,,41.69,24.08,2.12,0.53,5.8,11,0,0,0
10216,15.8,22.44,,42.98,25.61,2.95,0.53,5.49,10.25,0,0,0
10217,15.52,19.75,,35.4,19.19,2.4,0.52,5.48,11.98,0,0,0
10218,8.32,13.04,,36.65,18.49,1.71,0.48,5.86,10.2,0,0,0
10219,16.23,22.09,,37.53,19.34,1.52,0.54,5.89,12.13,0,0,0
10220,17.74,22.5,,45.99,27.93,1.41,0.59,6.25,12.35,0,0,0
10221,19.89,24.88,,50.96,32.74,1.94,0.61,6.05,11.72,0,0,0
10222,18.81,25.34,,50.45,32.76,2.63,0.61,6.03,11.49,0,0,0
10223,12.81,18.31,,53.12,35.88,2.45,0.59,6.07,11.68,0,0,0
10224,11.81,15.08,,40.84,23.43,2.49,0.57,6.04,15.42,0,0,0
10225,14.04,16.03,,44.77,26.75,2.63,0.57,5.88,11.45,0,0,0
10226,16.26,20.81,,49.22,31.02,2.01,0.61,6.19,10.09,0,0,0
10227,14.21,15.69,,39.15,20.83,1.72,0.59,5.59,13.85,0,0,0
10228,,,,46.03,27.57,,0.57,5.73,10.59,0,0,0
10229,313.22,607.98,69.16,36.39,110.59,33.85,15.2,9.25,41.68,14.36,24.86,9.84
10230,186.18,269.55,62.09,32.87,88.14,31.83,9.54,6.65,29.97,10.55,20.09,4.29
10231,87.18,131.9,25.73,30.31,47.95,69.55,10.61,2.65,19.71,3.91,10.23,1.99
10232,151.84,241.84,25.01,36.91,48.62,130.36,11.54,4.63,25.36,4.26,9.71,3.34
10233,146.6,219.13,14.01,34.92,38.25,122.88,9.2,3.33,23.2,2.8,6.21,2.96
10234,149.58,252.1,17.21,37.84,42.46,134.97,9.44,3.66,26.83,3.63,7.35,3.47
10235,217.87,376.51,26.99,40.15,52.41,134.82,9.78,5.82,28.96,4.93,9.42,5.21
10236,229.9,360.95,23.34,43.16,51.21,138.13,11.01,3.31,30.51,5.8,11.4,4.83
10237,201.66,397.43,19.18,38.56,45.6,140.6,11.09,3.48,32.94,5.25,11.12,5.26
10238,221.02,361.74,24.79,46.39,55.19,134.06,9.7,5.91,34.12,4.87,9.44,4.76
10239,205.41,393.2,28.46,47.29,57.88,131.1,10.98,5.54,50.37,5.93,10.59,5.36
10240,212.41,345.63,24.77,44.71,54.66,148.51,9.3,5.17,40.08,6.2,10.68,4.59
10241,197.61,301.04,34.28,45.88,62.95,145.48,11.52,5.95,39.54,5.18,9.5,4.17
10242,164.39,227.38,20.78,41.17,48.09,166.7,10.32,4.85,42.05,4.57,10.72,3.06
10243,166.19,283.93,47.91,56.7,79.73,124.64,10.81,6.94,43.25,6.98,20.55,3.08
10244,174.98,309.99,42.33,49.41,70.6,136.4,11.46,4.69,34.7,7.75,15.83,3.75
10245,196.46,356.2,42.18,53.04,80.18,125.49,8.87,5.13,25.77,9.92,17.59,3.36
10246,201.51,359.75,45.51,53.77,75.83,120.45,8.99,5.43,23.22,9,20.95,4.03
10247,183.35,305.13,27.32,39.88,55.67,148.49,9.02,4.21,25.34,5.57,12.93,3.62
10248,165.63,257.04,16.47,34.23,37.68,146.31,8.03,4.11,22.69,3.42,6.76,3.28
10249,159.54,235.27,12.27,22.56,33.02,63.23,9.01,7.05,18.56,4.1,8.26,2.72
10250,143.68,183.89,14.75,21.82,34.88,39.65,10.58,8.64,6.94,4.15,9.54,2.78
10251,128.73,136.07,11.99,17.35,29.46,39.98,8.74,6.77,10.91,2.51,7.64,2.49
10252,164.98,200.02,10.38,15.77,25.49,38.77,9.39,8.89,9.35,2.6,5.5,2.94
10253,148.59,203.81,11.82,20.83,28.29,45.62,11.44,5.96,16.65,3.37,6.98,2.94
10254,129.34,137.86,12.46,25.66,29.48,60.96,10.19,6.78,18.18,3,5.87,2.51
10255,154.2,217.2,14.41,30.39,34.63,40.96,10.36,6.42,17.11,3.31,6.31,3.07
10256,134.6,156.9,18.96,28.6,35.57,49.71,10.21,5.21,15.23,3.27,6.86,2.63
10257,173.13,277,23.14,38.34,48.89,62.03,11.74,5.53,16.29,4.02,9.84,3.42
10258,178.04,272.61,19.8,38.43,44.45,69.78,11.58,6.43,14.91,3.65,6.61,3.35
10259,158.59,207.06,30.67,41.36,57.77,67.66,8.7,5.03,17.51,4.36,8.98,2.54
10260,211.59,371.05,57.56,58.17,93.17,96.69,13.08,9.9,23.28,6.65,15.45,3.36
10261,163.64,219.84,13.7,37.25,39.34,84.49,10.59,5.31,28.38,2.53,4.69,2.58
10262,157.71,194.09,12.28,31.05,34.1,66.38,8.21,5.64,28.56,2.13,4.24,1.12
10263,137.26,147.08,15.21,29.69,36.06,53.28,9.11,5.06,15.07,3.04,6.31,2.79
10264,131.76,127.42,23.15,36.51,47.4,51.24,8.18,4.85,21.7,4.92,10.17,3.33
10265,151.6,330.99,46.66,67,84.76,63.45,5.51,9.13,33.92,9.46,19.7,9.77
10266,160.75,210.52,37.54,57.69,71.68,58.15,10.28,6.91,43.44,5.5,14.95,6.68
10267,145.34,215.69,30.54,50.39,61.78,66.72,5.39,8.66,30.43,2.42,6.5,0.57
10268,134.67,109.86,19.95,39.18,44.48,74.29,5.11,9.7,20.62,2.59,3.17,1.24
10269,153.07,218.23,23.41,42.2,48.01,79.54,10.88,5.81,19.02,5.58,7.1,7.93
10270,116.91,316.14,33.79,53.63,64.04,95.13,12.64,7.54,27.17,5.96,5.59,10.72
10271,177.98,394.97,30.48,42.73,58.19,69.47,13.75,9.2,25.58,3.5,7.38,10.65
10272,167.01,328.43,32.23,44.61,55.13,83.96,11.26,7.77,27.62,3.53,7.69,11.45
10273,193.96,412.46,81.47,53.81,107.76,137.27,11.73,9.36,34.22,9.01,17.88,14.17
10274,184.06,497.37,44.16,58.15,75.98,61.89,13.78,9.13,40.91,4.79,8.98,12.44
10275,152.62,310.74,24.32,44.22,49.67,74.74,11.55,6.79,34.36,2.84,5.37,3.49
10276,161.27,195.78,23.71,25.4,42.76,75.66,10.3,5.6,41.62,3.04,5.62,3.78
10277,188.2,253.53,69.2,60.29,104.31,79.83,16.23,8.65,36.54,8.34,16.27,4.38
10278,159.97,193.78,24.53,40.51,47.8,81.44,13.11,5.08,31.88,3.11,6.12,3.49
10279,144.12,162.2,18.1,34.71,40.32,81.04,11.45,5.93,31.61,2.35,6.76,4.07
10280,155.38,191.03,35.51,45.11,57.91,69.59,14.21,12.24,30.11,4.69,16.48,9.41
10281,124.1,107.61,15.38,31.83,32.15,70.25,9.73,5.68,27.19,0.88,3.13,1.44
10282,141.39,157.01,21.95,38.23,42.71,36.38,9.29,9.43,36.86,2.02,11.23,10.87
10283,170.16,238.33,36.04,48.4,60.78,34.14,14.17,9.28,37.39,4.28,22.47,17.65
10284,148.19,169.57,14.79,29.28,34.14,34.91,14.13,5.94,31.57,2.06,6.92,1.75
10285,140.78,171.64,11.34,20.95,26.65,23.22,13.61,6.98,28.72,1.81,6.96,3.64
10286,130.42,163.67,13.85,24.75,31.46,22.36,12.78,12.12,34.08,2.14,8.56,4.34
10287,105.86,169.28,9.21,20.65,25.3,16.49,11.8,12.48,41.38,1.97,7.83,1.25
10288,71.83,98.89,8.49,21.42,19.55,12.44,11.62,10.99,22.51,1.38,4.63,2.6
10289,53.71,60.15,11.02,13.43,20.48,19.11,10.19,3.21,22.08,0.91,3.45,0.69
10290,83.49,112.1,16.23,23.75,30.88,16.04,11.72,5.07,20.83,2.13,8.11,2.41
10291,91.07,139.15,13.71,24.28,28.73,17.44,10.64,4.68,25.83,1.6,8.05,6.62
10292,106.57,196.19,25.97,31.12,45.48,28.86,9.36,5.97,32.88,3.27,15.12,10.65
10293,101.75,163.14,20.56,26.59,34.17,32.04,10.55,5.96,33.67,2.45,9.31,7.14
10294,77.57,90.54,12.07,19.15,24.66,16.83,9.48,5.18,23.09,1.68,6.31,1.25
10295,63.24,80.2,13.52,20.35,27.44,16.12,8.19,3.98,20.71,1.69,6.09,1.35
10296,76.62,117.38,10.49,18.21,22.84,15.2,9.02,4.2,22.85,1.12,4.32,1.97
10297,86.7,150.92,11.44,18.82,25.78,18.88,7.98,3.84,25.87,1.51,5.62,4.8
10298,104.29,176.2,14.94,25.63,32.66,29.48,10.76,6.3,29.62,2.32,7.74,1.91
10299,115.93,203.75,18.48,32.29,37.84,30.72,11.3,7.03,35.05,2.9,12.42,15.16
10300,108.66,173.89,15.61,30.75,37.02,23.31,10.23,10.65,34.05,3.41,14.88,9.81
10301,67.94,105.29,14.3,29.78,32.1,29.21,9.18,10.14,23.39,2.42,9.14,0.8
10302,38.89,46.68,9.49,17.76,21.45,30.59,8.23,4.25,22,1.03,4.45,1.38
10303,45.39,74.14,10.2,17.14,22.27,33.16,7.87,8.8,25.55,1.05,4.83,0.74
10304,55.55,104.33,12.18,20.96,25.28,39.8,10.45,7.19,23.11,1.55,6.39,4.07
10305,50.59,95.56,9.32,16.6,21.74,39.16,7.83,3.6,27.5,1.11,4.42,3.67
10306,69.51,136.67,14.05,23.77,30.29,36.77,7.89,4.97,27.07,3.23,8.67,7.55
10307,96.62,168,19.15,29.04,37.12,35.07,9.59,6.66,29.01,5.67,17.61,22.01
10308,96.28,172.91,20.18,29.21,37.78,32.01,8.82,7.31,25.97,7.79,16.65,17.47
10309,72.2,122.12,9.39,20.27,23.15,32.52,8.5,4.4,25.48,2.67,6.07,5.96
10310,78.47,131.42,12.57,23.04,28.5,32.13,8.6,4.07,27.1,5.45,13.55,10.98
10311,91.87,179.36,21.3,30.01,40.31,31.79,10.1,7.35,34.78,9.72,16.21,15.64
10312,107.26,201.08,21.52,33.82,42.98,27.92,11.69,11.82,45.78,4.93,11.03,9.98
10313,109.78,217.9,24.1,33.02,44.26,28,12.67,9.3,40,6.64,10.31,2.53
10314,62.27,117.81,12.01,24.76,27.71,27.34,9.29,10.91,31.08,4.14,4.26,2
10315,102.22,212.96,22.14,29.41,40.44,32.82,10.47,17.16,40.23,3.87,9.33,2.54
10316,104.36,202.01,23.55,33.86,43.2,37.35,14.42,16.92,32.84,3.96,9.87,2.51
10317,44.19,57,7.11,17.6,19.91,28.77,9.58,7.75,26.81,1.45,3.4,1.53
10318,55.66,78.64,10.22,20.13,26.74,30.62,9.56,9.34,34.15,2.01,4.89,1.8
10319,112.86,167.6,24.6,32.71,45.12,36.05,10.15,19.48,38.45,4.04,9.07,2.42
10320,78.51,112.78,9.82,20.54,27.51,31.04,6.72,14.37,35.54,2.17,4.2,2.32
10321,66.52,76.05,11.21,18.47,27.79,35.48,8.24,10.62,24.85,2.32,5.02,3.05
10322,62.56,86.11,10.66,24.96,30.36,28.46,5.52,12.94,27.98,2.39,6.04,2.45
10323,78.61,145.1,13,27.75,39.45,32.3,7.97,16.72,40.79,3.3,8.08,2.19
10324,119.7,195.47,34.3,32.83,59.96,44.66,11.01,16.63,30.32,5.7,14.32,2.64
10325,66.09,95.81,7.57,24.47,30.04,29.78,7.29,8.34,43.23,1.89,4.65,1.89
10326,95.34,120.2,11.64,34.72,37.7,24.84,9.28,17.99,61.68,2.72,7.17,2.06
10327,63.57,148.17,11.33,35.15,41.13,30.04,6.57,10.48,35.18,2.45,6.82,2.1
10328,96.56,203.67,17.46,52.77,62.06,30.32,4.63,15.8,59.88,3.47,9.68,2.29
10329,131.39,234.65,22.86,59.52,72.68,34.01,5.84,21.5,73.72,4.56,14.16,2.57
10330,75.35,91.73,9.63,45.3,40.75,28.79,7.73,13.08,49.21,1.98,6.71,1.85
10331,86.49,116.62,14.18,50.3,56.07,38.86,3.67,14.99,62.52,2.5,8.84,2.06
10332,77.07,132.68,13.41,42.65,50.06,36.68,6.85,14.04,55.44,2.13,7.25,2
10333,98.79,161.43,18.39,47.41,45.1,34.8,11.65,13.75,31.14,2.4,7.07,2.16
10334,81.81,164.56,18.2,44.06,58.92,37.84,5.94,21.44,59.29,2.64,10.67,2.37
10335,65.78,180.67,18.75,40.09,55.98,30.04,7.38,14.34,54.47,3.23,10.23,3.16
10336,119.82,268.65,26.27,51.11,66.92,28.99,8.21,17.21,65.72,4.32,13.89,4.52
10337,125.53,308.82,32.69,64.73,87.58,34.39,8.84,18.02,65.08,4.88,17.48,4.88
10338,121.51,336.63,18.14,60.41,68.41,33.63,6.75,20.98,87.04,3.08,10.2,4.6
10339,114.5,327.81,23.52,50.7,63.45,30.3,6.84,19.38,74.49,4.22,13.04,4.27
10340,101.83,279.41,26.26,55.27,72.67,24.36,7.36,19.29,69.41,4.74,14.52,3.72
10341,118.57,273.68,33.93,76.46,96.19,29.32,6.58,21.81,76.14,5,18.21,4.45
10342,143.22,313.53,42.58,88.61,108.55,36.5,6.42,26.89,89.42,5.63,22.15,4.61
10343,106.76,318.88,22.5,58.87,71.34,37,6.75,17.56,93.54,3.15,12.73,3.99
10344,65.36,160.3,13.17,31.23,38.68,32.83,8.44,12.67,77.43,1.9,6.65,2.72
10345,67.08,174.5,13.18,35.54,44.09,32.27,4.76,11.92,70.74,1.86,6.09,2.97
10346,81.37,141.25,11.98,34.88,43.91,29.46,4.67,13.97,70.42,1.66,6.08,2.79
10347,63.76,131.56,12.09,42.98,51.34,29.93,7.16,13.98,61.86,1.94,7.31,2.68
10348,60.56,171.42,12,43.9,48.72,29.08,7.33,12.85,60.18,2.03,6.47,2.71
10349,76.1,192.81,13.14,42.99,52.01,26.55,7.63,13.1,53.16,2.02,9.5,2.21
10350,72.66,206.1,25.56,62.09,76.22,26.99,9.46,16.16,43.06,3.47,15.83,
10351,121.94,334.02,52.12,83.3,100.84,35.46,11.95,19.43,41.71,6.62,32.11,
10352,108.98,326.71,52,85.5,112.64,31.33,8.08,17.53,37.7,6.19,26.87,
10353,145.99,366.85,75.13,107.85,150.76,35.82,6.65,26,50.27,7.43,35.57,
10354,171.33,346.98,53.42,87.88,122.67,39.27,7.1,25.26,92.66,5.92,28.97,
10355,117.76,343.12,19.74,63.18,73.07,35.52,9.64,24.63,75.6,3.99,12.65,
10356,90.66,305.38,25.55,56.54,73.9,30.52,6.65,20.79,74.84,3.96,8.6,
10357,106.4,285.38,43.33,63.57,96.25,34.25,9.35,18.15,76.38,4.09,11.93,
10358,101.21,283.47,20.83,57.51,65.08,31.32,10.6,16.92,67.97,3.3,10.36,
10359,97.57,336.82,11.91,42.7,48.43,36.11,8.79,15.11,87.93,2.21,5.94,
10360,96.34,293.26,11.54,43.04,48.09,52.21,6.27,10.84,83.43,1.74,5.4,
10361,83.42,174.52,10.5,48.61,45.79,56.95,8.14,9.08,55.62,2.29,7.15,
10362,78.06,196.08,16.38,42.22,53.26,47.74,7.24,10.42,57.1,2.49,7.56,
10363,97.87,240.34,27.46,63.55,81.14,44.08,10.81,15.02,77.87,3.2,11.05,
10364,77.52,186.28,24.05,75.5,91.36,41.94,6.17,15.03,73.24,2.16,5.81,
10365,97.16,188.39,15.83,57.63,65.15,43.23,8.4,20.15,70.29,1.68,4.74,
10366,66.85,172.35,9.2,47.64,55.88,40.95,7.46,15.04,79.02,1.69,3.99,
10367,89.85,240.31,16.42,75.47,70.51,40.32,8.04,14.58,79.55,1.82,5.59,
10368,67.41,176.25,21.7,52.69,60.6,42.24,6.11,20.3,57.17,2.01,4.94,
10369,75.54,335.13,27.16,53.03,63.55,56.95,8.25,14.85,42.61,2.16,5.19,
10370,67.91,235.99,34.97,56.84,77.1,45.91,8.32,14.77,64.34,1.8,3.94,
10371,69.02,313.73,38.94,52.79,75.32,36.5,7.06,10.73,66.63,1.52,3.62,
10372,79.1,251.52,32.09,56.29,69.04,37.22,8.56,18.96,60.08,7.08,7.12,
10373,117.27,340.66,51.72,60.65,102.66,40.26,7.66,11.78,95.72,1.69,5.27,
10374,96.09,311.08,24.98,51.77,70.51,33.51,5.25,9.9,79.4,1.59,3.57,
10375,84.71,231.35,42.01,70.43,91.54,29.05,8.54,17.48,80.71,2.44,5.37,
10376,182.76,436.17,54.87,72.67,100.54,35.74,6.89,14.33,83.33,2.5,6.62,
10377,106.61,275.6,37.21,64.94,87.55,41.74,8.48,12.9,76.1,1.94,5.71,
10378,92.68,239.12,47.05,65.26,103.71,40.66,7.59,17.68,69.95,2.59,7.66,
10379,73.62,236.8,19.04,41.86,52.3,36.27,7.12,13.08,87.47,1.66,3.31,
10380,49.42,175.39,15.74,48.55,61.72,35.12,5.03,9.96,72.89,1.26,3.71,
10381,52.51,117.86,18.64,54.29,68.84,46.09,6.67,6.73,56.2,1.51,3.98,
10382,65.28,137.7,24.46,65.25,91.72,54.47,4.98,6.31,41.92,1.8,5.8,
10383,85.45,170.55,15.02,62.38,71.04,57.58,3.83,5.53,63,3.19,8,
10384,83.02,241.67,16.05,62.63,52.93,75,11.36,4.12,52.03,2.6,7.32,
10385,44.54,119.29,11.64,46.37,46.37,71.88,11.94,7.37,37.09,2.38,6.02,
10386,85.03,186.2,25.76,77.07,91.29,46.57,3.51,9.53,88.63,2.43,6.95,
10387,137.7,269.3,52.45,109.34,109.95,50.63,1.56,10.44,86.2,2.82,9.42,
10388,136.05,393.7,45.61,76.88,83.43,46.56,1.38,8.84,58,2.75,6.91,
10389,63.77,166.31,12.93,31.27,34.21,43.33,2.58,5.91,56.84,1.83,3.83,
10390,115.57,259.73,4.41,32.99,26.63,35.31,1.24,6.02,138.5,1.52,3.79,
10391,83.29,180.06,14.51,36.36,37.13,40.11,1.19,5.52,68.6,1.86,4.5,
10392,73.7,158.24,24.38,52.9,64.56,41.36,1.36,5.34,53.02,1.71,5.25,
10393,74.56,121.44,15.9,68.76,71.74,56.02,1.35,5.33,60.88,1.63,6.44,
10394,106.11,206.42,17.76,72.79,73.34,60.68,1.62,6.3,86.86,2.8,8.15,
10395,132.21,282.05,45.43,81.57,109.14,59.1,1.73,6.16,82.42,4.07,13.65,
10396,123.56,271.79,32.84,70.96,82.45,55.88,1.57,6.95,74.01,3.18,8.21,
10397,132.21,268.84,34.59,94.25,108.25,59.55,1.82,9.31,87.24,3.87,10.16,
10398,110.65,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,2.17,5.76,
10399,80.31,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,1.17,4.34,
10400,59.73,82.7,7.05,50.78,40.03,66.21,1.59,6.11,52.78,1.08,4.73,
10401,85.4,139.2,10.93,58.88,56.1,50.28,1.34,6.18,59.49,1.66,7.01,
10402,101.99,152.18,18.2,61.18,67.45,51.94,1.41,7.9,77.04,2.42,7.98,
10403,126.07,214.45,14.98,60.31,86.44,62.47,1.37,8.09,83.13,2.45,7.86,
10404,37.59,62.38,17.17,44.72,104.26,50.86,1.25,7.67,46.7,1.69,5.27,
10405,76,182.48,32.6,46.88,101.06,45.56,1.04,6.84,60.99,2.08,6.36,
10406,69.46,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,1.39,3.4,
10407,79.84,214.78,20.29,47.19,92.99,41.99,1.13,7.53,58.34,1.4,3.86,
10408,48.5,96.78,5.47,38.37,81.25,43.97,1.07,7.74,52.21,0.89,3.04,
10409,53.79,109.92,8.54,46.06,108.22,41.11,1.05,9.15,58.33,1.16,4.92,
10410,57.99,135.43,8.88,49.64,103.97,40.5,1.06,8.88,61.42,1.62,6.78,
10411,67.12,175.9,12.29,52.45,110.32,39.09,1.12,6.86,61.7,1.61,5.71,
10412,65.25,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,1.29,3.34,
10413,88.75,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,0.85,1.81,
10414,135.92,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,1.04,2.73,
10415,60.27,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,1.08,3.78,
10416,52.2,78.64,12.97,51.7,109.52,42.09,1.34,7.82,53.72,1.79,6.76,
10417,67.92,127.38,11.17,52.69,131.9,42.84,1.17,7.94,53.94,2.24,8.08,
10418,65.95,128.93,25.82,53.39,152.12,48.61,1.4,7.86,42.58,2.8,9.57,
10419,47.68,95.1,26.94,46.71,173.98,53.64,1.26,8.97,35.79,2.24,9.43,
10420,29.08,41.31,31.49,51.39,254.8,42.6,7.23,8.61,54.03,2.04,8.46,
10421,32.29,34.16,12.34,32.77,117.79,48.01,1.27,7.15,40.41,2.18,6.13,
10422,36.68,54.36,12.21,37.71,105.59,41.83,1.3,8.11,37.7,1.96,6.02,
10423,44.48,112.83,13.94,43.46,94.25,49.32,1.3,8.04,46.71,1.88,6.34,
10424,63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,1.41,4.49,
10425,77.2,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,1.11,4.61,
10426,77.99,148.95,13.99,42.07,128.36,40.17,1.88,12.46,61.43,1.95,7.66,
10427,71.11,148.87,24.83,48.79,149.07,42.26,1.84,10.77,56.32,3.78,14.23,
10428,67.39,144.11,23.65,52.87,155.27,42.68,1.28,10.4,59.05,2.6,10.15,
10429,49.58,83.22,16.89,62.37,196.68,41.37,1.24,10.17,61.55,1.82,7.33,
10430,40.97,78.76,12.25,46.3,151.32,38.36,1.14,12.19,46.98,2.04,8.56,
10431,38.97,85.89,19.43,41.41,132.19,36.49,2.73,20.43,44.49,5.82,16.67,
10432,34.02,81.25,11.59,39.98,116.55,33.95,2.42,16.71,49.72,7.2,7.77,
10433,46.13,94.49,9.1,43.99,146.4,37.38,0.98,16.01,47.11,1.25,5.68,
10434,46.01,97,10.2,42.86,141.1,37.05,1,15.58,45.9,1.45,5.43,
10435,29.81,86.01,8.06,30.66,106.81,33.05,0.81,15.09,40.73,0.87,4.39,
10436,22.82,53.28,10.02,33.21,113.43,30.92,0.83,12.69,36.65,0.82,2.92,
10437,24.69,51.98,10.03,40.25,127.68,28.99,0.74,7.61,38.49,0.87,2.57,
10438,29.04,56.7,12.18,35.69,126.64,28.56,0.66,9.68,35.89,0.94,3.14,
10439,25.76,47.91,13.51,32.96,105.81,29.31,1.2,9.49,26.26,0.89,3.24,
10440,37.85,122.18,27.39,35.9,119.1,25.17,1.6,9.7,36.57,1.33,4.92,
10441,41.32,126.33,29.5,35.14,139.85,23.1,1.08,10.8,41.27,1.41,5.16,
10442,47.81,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,1.61,6.87,
10443,56.02,154.28,28.95,40.17,129.29,30.76,0.78,8.75,45.97,1.65,6.16,
10444,54.46,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,1.66,5.74,
10445,59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,2.33,9.61,
10446,65.47,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,2.23,10.66,
10447,64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,2.06,8.98,
10448,70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,2.31,10.19,
10449,55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,2.22,9.54,
10450,82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,2.5,9.99,
10451,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,
10452,52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,2.07,6.55,
10453,61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,3.11,9.53,
10454,65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,2.58,8.99,
10455,51.4,91.81,15.68,44.4,157.69,33.42,0.94,10.53,44.93,1.68,5.46,
10456,55.71,93.33,37.6,48.39,187.78,33.29,1.06,10.46,44.79,1.96,6.53,
10457,61.84,134.2,28.12,44.41,148.85,29.73,1.09,11.22,45.05,2.09,7.08,
10458,60.65,126.2,18.21,56.15,133.24,32.71,1.02,12.39,48.86,2.08,6.64,
10459,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,0.83,4.46,
10460,40.83,210.86,32.66,32,72.35,20.57,0.78,11.59,42.13,0.7,2.82,
10461,50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,0.83,5.43,
10462,46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,
10463,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,
10464,37.39,108.4,31.1,44.61,68.41,38.16,0.97,10.67,38.73,1.78,6.41,
10465,52.06,222.39,21.93,39.88,56.22,36.07,0.93,9.12,44.9,1.73,5.34,
10466,57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,1.76,5.93,
10467,61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,2.37,7.75,
10468,77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,
